sessionid;query_desc;type;total;time;branchcode;categorycode
cb1f5fc0d16ecc1e1cd7813c1adbe413;"kw,wrdl: Cooper, ";biblio;41;"2022-09-15 08:02:44";FING;BIBLIOTECA
cb1f5fc0d16ecc1e1cd7813c1adbe413;"kw,wrdl: La célula Cooper, ";biblio;6;"2022-09-15 08:03:01";FING;BIBLIOTECA
cb1f5fc0d16ecc1e1cd7813c1adbe413;"kw,wrdl: La célula Cooper, ";biblio;6;"2022-09-15 08:04:17";FING;BIBLIOTECA
def869d63fff230aa30d3b9e4e602eaa;"kw,wrdl: unit testing, ";biblio;1;"2022-09-15 08:21:38";FING;DOCENTE
824ac899157f5093a5a890fc4a092f09;"kw,wrdl: cherry, ";biblio;3;"2022-09-16 15:56:44";FING;BIBLIOTECA
e89113bdf2013ccfa766aa22d50eed0a;"kw,wrdl: Cooper, ";biblio;41;"2022-09-19 08:48:27";FING;BIBLIOTECA
e89113bdf2013ccfa766aa22d50eed0a;"kw,wrdl: pallas, ";biblio;8;"2022-09-19 09:21:07";FING;BIBLIOTECA
8b51b790753a89f4a76bd07a20ad63ff;"kw,wrdl: vladimir, ";biblio;5;"2022-09-20 08:59:54";FING;DOCENTE
19ec93a1887498d99c60fbd1242cd80e;"kw,wrdl: cooper, ";biblio;41;"2022-09-20 11:41:11";FING;DOCENTE
6b631fdf2103693b417f61b9431de186;"au,wrdl: Allende, ";biblio;10;"2022-09-26 12:04:00";FING;BIBLIOTECA
6b631fdf2103693b417f61b9431de186;"kw,wrdl: Ines del alma mia, ";biblio;0;"2022-09-26 12:05:00";FING;BIBLIOTECA
6b631fdf2103693b417f61b9431de186;"au,wrdl: Allende, ";biblio;10;"2022-09-26 12:05:00";FING;BIBLIOTECA
6b631fdf2103693b417f61b9431de186;"au,wrdl: Allende, Isabel, ";biblio;1;"2022-09-26 12:05:00";FING;BIBLIOTECA
f63ff46b6d20b1633f4efb614b0daaee;"kw,wrdl: rougier, ";biblio;1;"2022-09-26 12:19:59";FING;DOCENTE
f63ff46b6d20b1633f4efb614b0daaee;"an:""31241"", ";biblio;1;"2022-09-26 12:20:17";FING;DOCENTE
61209fe4f1cb917e6ad56cb7a57f16e7;"kw,wrdl: russell, ";biblio;19;"2022-09-29 07:10:16";FING;DOCENTE
7274e49f00ee410d7bfac52065039ebc;"kw,wrdl: Interfaces usuarios, ";biblio;1;"2022-09-30 06:51:58";FING;DOCENTE
7274e49f00ee410d7bfac52065039ebc;"kw,wrdl: User interfaces, ";biblio;6;"2022-09-30 06:52:28";FING;DOCENTE
16125b15afcfafa54e80b8e2e6955998;", mc-itype:LIB";biblio;3633;"2022-10-13 00:56:02";FING;BIBLIOTECA
16125b15afcfafa54e80b8e2e6955998;"kw,wrdl: cooper, ";biblio;41;"2022-10-13 00:56:17";FING;BIBLIOTECA
631c2a341a14fec97c455554e19c920e;"kw,wrdl: serway, ";biblio;12;"2022-10-18 18:22:00";FING;BIBLIOTECA
631c2a341a14fec97c455554e19c920e;"kw,wrdl: serway, ";biblio;12;"2022-10-18 18:25:36";FING;BIBLIOTECA
631c2a341a14fec97c455554e19c920e;", mc-itype:LIB";biblio;3633;"2022-10-18 18:29:26";FING;BIBLIOTECA
875d9541a749d78ae08143f398cc41f4;"kw,wrdl: calculo varias variables, ";biblio;18;"2022-10-20 12:53:31";FING;BIBLIOTECA
875d9541a749d78ae08143f398cc41f4;"kw,wrdl: stewart, ";biblio;19;"2022-10-20 12:56:55";FING;BIBLIOTECA
875d9541a749d78ae08143f398cc41f4;"kw,wrdl: stewart, ";biblio;19;"2022-10-20 12:57:17";FING;BIBLIOTECA
875d9541a749d78ae08143f398cc41f4;"kw,wrdl: calculo varias variables, ";biblio;18;"2022-10-20 12:58:43";FING;BIBLIOTECA
1f7493beea11d498287d8df97e3dc943;"kw,wrdl: serway, ";biblio;12;"2022-10-24 21:14:07";FING;BIBLIOTECA
d2924cdca8bd30f5d8ae61b0758f404d;", mc-itype:LIB";biblio;3635;"2022-10-26 15:10:16";FING;BIBLIOTECA
d2924cdca8bd30f5d8ae61b0758f404d;"au,wrdl: Tipler, ";biblio;13;"2022-10-26 15:10:27";FING;BIBLIOTECA
d2924cdca8bd30f5d8ae61b0758f404d;"au,wrdl: Rogawski, ";biblio;2;"2022-10-26 15:12:34";FING;BIBLIOTECA
4f5977582750c728eae3032415cd5207;"kw,wrdl: wilmore, ";biblio;1;"2022-10-26 16:07:00";FING;DOCENTE
b8693b2c1c72820ef549c22e91d3a31a;"kw,wrdl: alonso, ";biblio;45;"2022-10-27 16:08:53";FING;BIBLIOTECA
b8693b2c1c72820ef549c22e91d3a31a;"kw,wrdl: alonso, su-to:FISICA CUANTICA";biblio;3;"2022-10-27 16:09:09";FING;BIBLIOTECA
9496f1ae8448b5321070b87cfcf83258;"kw,wrdl: anatomia clínica pró, ";biblio;3;"2022-10-31 16:19:40";FING;BIBLIOTECA
9496f1ae8448b5321070b87cfcf83258;"kw,wrdl: histologia di fiore, ";biblio;4;"2022-10-31 16:22:23";FING;BIBLIOTECA
9a465005ac7c86c45a80842078f700b1;"kw,wrdl: matematicas avanzadas para ingenieria, james, glyn, ";biblio;1;"2022-10-31 17:04:47";FING;BIBLIOTECA
ad6246b0d73d95274dfa8580f24f892f;"kw,wrdl: serway, ";biblio;12;"2022-10-31 17:25:45";FING;BIBLIOTECA
e587d60eb5d40da1a8d182f992bcd325;"kw,wrdl: Serway, ";biblio;12;"2022-10-31 18:38:07";FING;BIBLIOTECA
15f94f59926b5a09347d54d755faf078;"kw,wrdl: glyn, ";biblio;2;"2022-11-01 11:22:57";FING;BIBLIOTECA
d14d5746308a4ab81cf6ad647c609a44;"kw,wrdl: chapman, ";biblio;6;"2022-11-01 11:27:00";FING;BIBLIOTECA
7a7a070b4c157d901bc30c69555b7dfa;", mc-itype:LIB";biblio;3634;"2022-11-01 11:29:40";FING;BIBLIOTECA
7a7a070b4c157d901bc30c69555b7dfa;"kw,wrdl: designed, ";biblio;1;"2022-11-01 11:29:41";FING;BIBLIOTECA
7a7a070b4c157d901bc30c69555b7dfa;"kw,wrdl: c++, ";biblio;11525;"2022-11-01 11:30:25";FING;BIBLIOTECA
7a7a070b4c157d901bc30c69555b7dfa;"kw,wrdl: deitel, ";biblio;10;"2022-11-01 11:30:34";FING;BIBLIOTECA
e8759371b218582d379755499f74220f;"kw,wrdl: alberts, ";biblio;12;"2022-11-01 11:33:00";FING;BIBLIOTECA
e8759371b218582d379755499f74220f;"kw,wrdl: glyn, ";biblio;2;"2022-11-01 11:38:40";FING;BIBLIOTECA
a2aa705465c87998774de36c08aa9397;"kw,wrdl: maquinas, ";biblio;129;"2022-11-01 12:12:14";FING;BIBLIOTECA
a2aa705465c87998774de36c08aa9397;"kw,wrdl: chapman, ";biblio;6;"2022-11-01 12:12:29";FING;BIBLIOTECA
35523996dc47ae1fa4483aad1ce80c15;", mc-itype:LIB";biblio;3634;"2022-11-02 15:14:00";FING;BIBLIOTECA
35523996dc47ae1fa4483aad1ce80c15;"kw,wrdl: Cuantica, ";biblio;62;"2022-11-02 15:14:00";FING;BIBLIOTECA
b178a70537377759dd1aaa70bdea7aa4;"kw,wrdl: cooper, ";biblio;41;"2022-11-03 09:21:16";FING;BIBLIOTECA
03f00c3f3d36a2f922fc1a1f5e7fb78f;"au,wrdl: V, ";biblio;1275;"2022-11-04 11:46:00";FING;BIBLIOTECA
03f00c3f3d36a2f922fc1a1f5e7fb78f;", mc-itype,phr:NORMATEC";biblio;65;"2022-11-04 15:03:00";FING;BIBLIOTECA
03f00c3f3d36a2f922fc1a1f5e7fb78f;"kw,wrdl: cooper, ";biblio;41;"2022-11-04 15:26:17";FING;BIBLIOTECA
556642295d18bbb7839c0a5b1059503e;"kw,wrdl: mecanica de fluidos, ";biblio;76;"2022-11-04 15:43:17";FING;BIBLIOTECA
556642295d18bbb7839c0a5b1059503e;"kw,wrdl: dipaolo, ";biblio;1;"2022-11-04 15:43:51";FING;BIBLIOTECA
556642295d18bbb7839c0a5b1059503e;"kw,wrdl: Di Paolo, ";biblio;33;"2022-11-04 15:44:10";FING;BIBLIOTECA
556642295d18bbb7839c0a5b1059503e;"kw,wrdl: Di Paolo Fluidos, ";biblio;1;"2022-11-04 15:44:57";FING;BIBLIOTECA
894d6d6fdd0d332689e96dea733ef91c;", mc-itype:LIB";biblio;3634;"2022-11-04 16:14:03";FING;BIBLIOTECA
894d6d6fdd0d332689e96dea733ef91c;"kw,wrdl: serwey, ";biblio;0;"2022-11-04 16:14:12";FING;BIBLIOTECA
894d6d6fdd0d332689e96dea733ef91c;"kw,wrdl: fisica, ";biblio;427;"2022-11-04 16:14:20";FING;BIBLIOTECA
894d6d6fdd0d332689e96dea733ef91c;"kw,wrdl: fisica, ";biblio;427;"2022-11-04 16:14:20";FING;BIBLIOTECA
53e4af429aa3daec30d1e186f87cbadc;", mc-itype,phr:NORMATEC";biblio;65;"2022-11-04 15:32:00";FING;BIBLIOTECA
53e4af429aa3daec30d1e186f87cbadc;"kw,wrdl: cooper, ";biblio;41;"2022-11-04 17:55:44";FING;BIBLIOTECA
53e4af429aa3daec30d1e186f87cbadc;"au,wrdl: cooper, ";biblio;12;"2022-11-04 17:55:57";FING;BIBLIOTECA
7745213b38707574f7aa8976a4f0fc3e;"kw,wrdl: Raschka, ";biblio;1;"2022-11-06 08:36:30";FING;DOCENTE
b038dfddcfb07413c088a4e2d3d97018;"kw,wrdl: tortora, ";biblio;5;"2022-11-07 16:12:45";FING;BIBLIOTECA
b038dfddcfb07413c088a4e2d3d97018;"kw,wrdl: tortora, ";biblio;5;"2022-11-07 16:19:19";FING;BIBLIOTECA
803fd8530de0a625b1bb46f5674d375e;"kw,wrdl: calculo en una variable, ";biblio;2;"2022-11-08 08:26:11";FING;BIBLIOTECA
803fd8530de0a625b1bb46f5674d375e;"kw,wrdl: calculo de una variable, ";biblio;9;"2022-11-08 08:26:32";FING;BIBLIOTECA
cc9475561ca545bd985892cdfeb33ba7;"kw,wrdl: fisica universitario, ";biblio;5;"2022-11-09 13:49:16";FING;BIBLIOTECA
cc9475561ca545bd985892cdfeb33ba7;"kw,wrdl: fisica universitaria, ";biblio;6;"2022-11-09 13:49:47";FING;BIBLIOTECA
c8a71676bea792d76bf52df067a6f10d;"kw,wrdl: Di Paolo mecánica, ";biblio;2;"2022-11-10 08:22:38";FING;BIBLIOTECA
4a7359198fc7a0ea224f24c713df78b0;"kw,wrdl: confianz, ";biblio;6;"2022-11-10 11:23:15";FING;S
4a7359198fc7a0ea224f24c713df78b0;"kw,wrdl: confianza, ";biblio;6;"2022-11-10 11:23:24";FING;S
4a7359198fc7a0ea224f24c713df78b0;"kw,wrdl: garcia, ";biblio;197;"2022-11-10 11:26:11";FING;S
4a7359198fc7a0ea224f24c713df78b0;"kw,wrdl: garcia, ";biblio;197;"2022-11-10 11:26:11";FING;S
c65eb4a4dfea6229cb6a3fcb21bbe097;"kw,wrdl: Química biológica, ";biblio;31;"2022-11-10 11:48:34";FING;BIBLIOTECA
c65eb4a4dfea6229cb6a3fcb21bbe097;"an:8811, ";biblio;18;"2022-11-10 11:49:56";FING;BIBLIOTECA
c65eb4a4dfea6229cb6a3fcb21bbe097;"an:""781"", ";biblio;5;"2022-11-10 11:50:04";FING;BIBLIOTECA
c65eb4a4dfea6229cb6a3fcb21bbe097;"an:""781"", ";biblio;5;"2022-11-10 11:50:13";FING;BIBLIOTECA
8af9459f401872c88aefce6d6daa9938;", mc-itype:LIB";biblio;3634;"2022-11-10 22:08:54";FING;BIBLIOTECA
8af9459f401872c88aefce6d6daa9938;"kw,wrdl: Mecanica de Fluidos, ";biblio;76;"2022-11-10 22:12:12";FING;BIBLIOTECA
1f72ec421ecb4c6a1534c26d05ddd249;"kw,wrdl: bx:5134, ";biblio;0;"2022-11-11 12:23:00";FING;BIBLIOTECA
1f72ec421ecb4c6a1534c26d05ddd249;"kw,wrdl: 5134, ";biblio;5;"2022-11-11 12:23:00";FING;BIBLIOTECA
1f72ec421ecb4c6a1534c26d05ddd249;"kw,wrdl: cooper, ";biblio;41;"2022-11-11 13:01:57";FING;BIBLIOTECA
64a9047e08691aff9abdc52439c1afd0;"kw,wrdl: Glyn james, ";biblio;1;"2022-11-15 18:37:00";FING;BIBLIOTECA
64a9047e08691aff9abdc52439c1afd0;"kw,wrdl: Glyn James, ";biblio;1;"2022-11-15 18:39:54";FING;BIBLIOTECA
a550db3afb5dd08d24e7543c18f8cfd8;"bc:6692, ";biblio;1;"2022-11-16 13:25:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;", mc-itype:LIB";biblio;3634;"2022-11-16 13:42:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;"AU:GUITA, ";biblio;0;"2022-11-16 13:46:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;"AU:GUAITA, ";biblio;5;"2022-11-16 13:47:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;"au:arévalo, ";biblio;2;"2022-11-16 13:47:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;"AU:MOLARO, ";biblio;1;"2022-11-16 13:48:00";FING;S
a550db3afb5dd08d24e7543c18f8cfd8;"au:pezzano, ";biblio;7;"2022-11-16 15:50:00";FING;S
ca287ed8d468e84044ac02c86f948502;", mc-itype:LIB";biblio;3634;"2022-11-17 08:14:25";FING;DOCENTE
30662a2775aa035f29e19cd9a7e83cb9;"kw,wrdl: rogwaski, ";biblio;0;"2022-11-17 15:07:00";FING;BIBLIOTECA
30662a2775aa035f29e19cd9a7e83cb9;"kw,wrdl: cálculo de varias variables, ";biblio;18;"2022-11-17 15:07:00";FING;BIBLIOTECA
30662a2775aa035f29e19cd9a7e83cb9;"kw,wrdl: tortora, ";biblio;5;"2022-11-17 16:55:08";FING;BIBLIOTECA
d6baeb426f93d2deea1343a4e6735e67;"kw,wrdl: glyn, ";biblio;2;"2022-11-21 19:24:45";FING;BIBLIOTECA
1efea20638a325c78277c430413e0ff7;"kw,wrdl: Serway, ";biblio;12;"2022-11-21 21:34:18";FING;BIBLIOTECA
19de7c986f47605916e4bf1309fe40fb;"au:""4 y 5 Encuentro Nacional de Cátedras de Introducción a la Ingeniería. Aportes para la formación de competencias. "", ";biblio;1;"2022-11-22 17:20:39";FING;DOCENTE
19de7c986f47605916e4bf1309fe40fb;"au:""Duran, Gabriela"", ";biblio;1;"2022-11-22 17:20:53";FING;DOCENTE
3ea58b9355e0292c595f07280aaaa8bc;"kw,wrdl: piscku, ";biblio;0;"2022-11-23 10:12:00";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"kw,wrdl: pisku, ";biblio;5;"2022-11-23 10:12:00";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"kw,wrdl: pisku, ";biblio;5;"2022-11-23 10:43:37";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"kw,wrdl: albert, ";biblio;288;"2022-11-23 10:44:12";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"ti,wrdl: introduccion a la biologia celular, ";biblio;1;"2022-11-23 10:45:33";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"kw,wrdl: cooper, ";biblio;41;"2022-11-23 10:46:32";FING;BIBLIOTECA
3ea58b9355e0292c595f07280aaaa8bc;"au,wrdl: cooper, ";biblio;12;"2022-11-23 10:46:41";FING;BIBLIOTECA
9b8138fe37d24eb99f2bf5120baa8a4f;"kw,wrdl: varias variables, ";biblio;24;"2022-11-23 13:51:46";FING;BIBLIOTECA
9b8138fe37d24eb99f2bf5120baa8a4f;"kw,wrdl: rogawski, ";biblio;2;"2022-11-23 13:53:35";FING;BIBLIOTECA
032314a6e8a91e23542beddac319ffb9;"kw,wrdl: wilson, ";biblio;26;"2022-11-24 17:52:45";FING;BIBLIOTECA
ceb4a71829819796edcbd51f0002a68a;"au,wrdl: wunsch, ";biblio;3;"2022-11-29 09:38:00";FING;BIBLIOTECA
ceb4a71829819796edcbd51f0002a68a;"au,wrdl: wunsch, ";biblio;3;"2022-11-29 09:38:59";FING;BIBLIOTECA
f6665000e437e58ae1701c6d9e6a9170;"kw,wrdl: stewart, ";biblio;19;"2022-11-29 20:20:53";FING;BIBLIOTECA
f6665000e437e58ae1701c6d9e6a9170;"kw,wrdl: varias variables, ";biblio;24;"2022-11-29 20:21:22";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB";biblio;3634;"2022-11-30 11:15:16";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB";biblio;3634;"2022-11-30 11:15:48";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB su-to:MATEMATICAS";biblio;393;"2022-11-30 11:16:17";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB su-to:MATEMATICAS";biblio;393;"2022-11-30 11:16:20";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB su-to:MATEMATICAS";biblio;393;"2022-11-30 11:16:22";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB su-to:MATEMATICAS";biblio;393;"2022-11-30 11:16:23";FING;BIBLIOTECA
5ad5a77914bc81d694f16dd7f243df08;", mc-itype:LIB itype:LIB su-to:MATEMATICAS au:Churchill, Ruel V.";biblio;4;"2022-11-30 11:16:31";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: laboratorio quimica, ";biblio;29;"2022-11-30 13:18:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: practicas laboratorio quimica, ";biblio;4;"2022-11-30 13:24:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: laboratorio, ";biblio;287;"2022-11-30 13:25:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: practicas laboratorio, ";biblio;28;"2022-11-30 13:26:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: destilción, ";biblio;0;"2022-11-30 13:34:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"su,wrdl: desti, ";biblio;1;"2022-11-30 13:35:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"an:10135, ";biblio;1;"2022-11-30 13:35:00";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: schwaun, ";biblio;0;"2022-11-30 15:31:34";FING;BIBLIOTECA
da76453a0c220aa95635c33265ee7c49;"kw,wrdl: cooper, ";biblio;41;"2022-11-30 15:32:52";FING;BIBLIOTECA
405360f5eea7b5f0f82ba8c4c1e44c95;"kw,wrdl: scrap, ";biblio;2;"2022-11-30 20:11:18";FING;DOCENTE
b1476e1e07f53c4ebb69671a4f381bad;"an:""6851"", ";biblio;5;"2022-12-01 14:03:27";FING;BIBLIOTECA
5871763764241bcb774aa65551152071;"kw,wrdl: Cooper, ";biblio;41;"2022-12-02 09:08:38";FING;BIBLIOTECA
47128255ba6926fc9b9dc54c3ff978d6;"kw,wrdl: Python, ";biblio;18;"2022-12-02 18:51:58";FING;DOCENTE
47128255ba6926fc9b9dc54c3ff978d6;"kw,wrdl: scrap, ";biblio;2;"2022-12-02 18:52:40";FING;DOCENTE
15912260ca4cfc247c2647986c4b2869;"callnum,wrdl: biología molecular y celular, ";biblio;0;"2022-12-02 21:08:32";FING;BIBLIOTECA
15912260ca4cfc247c2647986c4b2869;"callnum,wrdl: biologia, ";biblio;0;"2022-12-02 21:08:44";FING;BIBLIOTECA
15912260ca4cfc247c2647986c4b2869;"kw,wrdl: biologia, ";biblio;249;"2022-12-02 21:09:07";FING;BIBLIOTECA
15912260ca4cfc247c2647986c4b2869;"kw,wrdl: biologia, ";biblio;249;"2022-12-02 21:09:09";FING;BIBLIOTECA
15912260ca4cfc247c2647986c4b2869;"kw,wrdl: biologia, au:Cooper, Geoffrey M.";biblio;6;"2022-12-02 21:09:18";FING;BIBLIOTECA
45d1236dcdfa807f5d73edba21b70ab0;"kw,wrdl: alberts, ";biblio;12;"2022-12-05 10:13:43";FING;BIBLIOTECA
f0f6f1767156d2ef68f5e8cf490a9145;"kw,wrdl: rafael gonzalez image, ";biblio;4;"2022-12-05 12:38:00";FING;DOCENTE
c625dd1a159ef109c1ae8ea3be112dff;"kw,wrdl: grossman, ";biblio;4;"2022-12-06 08:04:57";FING;BIBLIOTECA
c625dd1a159ef109c1ae8ea3be112dff;"kw,wrdl: grossman, ";biblio;4;"2022-12-06 08:04:59";FING;BIBLIOTECA
a223acb663bdf1e7200845bdba502ef5;"kw,wrdl: big data, ";biblio;15;"2022-12-06 09:27:00";FING;DOCENTE
c35d2283ddf3e5001f30a2eef88cdcd7;"kw,wrdl: james, ";biblio;139;"2022-12-06 11:54:34";FING;BIBLIOTECA
c35d2283ddf3e5001f30a2eef88cdcd7;"kw,wrdl: glyn james, ";biblio;1;"2022-12-06 11:54:59";FING;BIBLIOTECA
c35d2283ddf3e5001f30a2eef88cdcd7;"kw,wrdl: churchill, ";biblio;6;"2022-12-06 11:56:39";FING;BIBLIOTECA
ad480212506e25f05f05980fd80e2fce;"kw,wrdl: 62304, ";biblio;1;"2022-12-09 09:57:47";FING;DOCENTE
ad480212506e25f05f05980fd80e2fce;"kw,wrdl: 13485, ";biblio;6;"2022-12-09 10:15:06";FING;DOCENTE
ad480212506e25f05f05980fd80e2fce;"kw,wrdl: ISO 13485, ";biblio;1;"2022-12-09 10:15:14";FING;DOCENTE
c8df3b99ce677d953e41fe6689a9d7b2;"kw,wrdl: swebok, ";biblio;0;"2022-12-12 14:35:00";FING;DOCENTE
c8df3b99ce677d953e41fe6689a9d7b2;"kw,wrdl: swebok, ";biblio;0;"2022-12-12 14:35:44";FING;DOCENTE
49e9ae6c4fd0755173b741be8c97c7a9;"kw,wrdl: Cooper, ";biblio;41;"2022-12-13 06:59:16";FING;BIBLIOTECA
49e9ae6c4fd0755173b741be8c97c7a9;"kw,wrdl: La celula, ";biblio;180;"2022-12-13 06:59:35";FING;BIBLIOTECA
49e9ae6c4fd0755173b741be8c97c7a9;"kw,wrdl: La celula, ";biblio;180;"2022-12-13 07:03:07";FING;BIBLIOTECA
20e9e99a7b1de167d84479ae71e85148;"kw,wrdl: gere, ";biblio;24;"2022-12-13 11:13:47";FING;BIBLIOTECA
90227da5d26a3b491d27a1db2c31a0d4;"kw,wrdl: Cooper, ";biblio;41;"2022-12-13 12:14:34";FING;BIBLIOTECA
90227da5d26a3b491d27a1db2c31a0d4;"kw,wrdl: La celula, ";biblio;180;"2022-12-13 12:14:50";FING;BIBLIOTECA
32f0b0408113c3f45b4fa5a76d9812f5;"kw,wrdl: booch, ";biblio;3;"2022-12-14 12:01:00";FING;DOCENTE
32f0b0408113c3f45b4fa5a76d9812f5;"kw,wrdl: booch, ";biblio;3;"2022-12-14 12:21:12";FING;DOCENTE
464cb601938df4842b1f0357aa4ce7bc;"kw,wrdl: booch, ";biblio;3;"2022-12-15 08:01:00";FING;DOCENTE
464cb601938df4842b1f0357aa4ce7bc;"kw,wrdl: uml, ";biblio;6;"2022-12-15 09:51:25";FING;DOCENTE
464cb601938df4842b1f0357aa4ce7bc;"kw,wrdl: unit testiing, ";biblio;1;"2022-12-15 12:53:48";FING;DOCENTE
464cb601938df4842b1f0357aa4ce7bc;"kw,wrdl: lutz, ";biblio;3;"2022-12-15 12:59:27";FING;DOCENTE
dfb23a3ea569f15e66d7b0759881b299;"kw,wrdl: mecanica de materiales, ";biblio;34;"2022-12-17 10:27:00";FING;BIBLIOTECA
dfb23a3ea569f15e66d7b0759881b299;"kw,wrdl: mecanica de materiales gere, ";biblio;3;"2022-12-17 10:27:12";FING;BIBLIOTECA
425cf9f3bcc85e2d513e7bf00796ed3f;", mc-itype:LIB";biblio;3636;"2022-12-19 07:26:00";FING;BIBLIOTECA
425cf9f3bcc85e2d513e7bf00796ed3f;", mc-itype:LIB";biblio;3636;"2022-12-19 14:35:13";FING;BIBLIOTECA
425cf9f3bcc85e2d513e7bf00796ed3f;"kw,wrdl: prometheus, ";biblio;4;"2022-12-19 14:35:14";FING;BIBLIOTECA
740a7c50ba5368f7599780ce4463afe3;"kw,wrdl: prometheus, ";biblio;4;"2022-12-19 14:49:27";FING;BIBLIOTECA
9e36eec0e09ab5d75f954c8cbfced94c;", mc-itype:LIB";biblio;3636;"2022-12-26 18:44:41";FING;DOCENTE
9e36eec0e09ab5d75f954c8cbfced94c;"kw,wrdl: fisica universitaria, ";biblio;6;"2022-12-26 18:44:42";FING;DOCENTE
9e36eec0e09ab5d75f954c8cbfced94c;"an:""7449"", ";biblio;6;"2022-12-26 18:51:23";FING;DOCENTE
141ee0c3d547fb491eadcecfa09a2d01;"callnum,wrdl: matemática, ";biblio;0;"2023-01-11 18:45:06";FING;BIBLIOTECA
d86692eab6c2a645e8ee565ed98ae422;"kw,wrdl: Kiely. Ingeniería Ambiental, ";biblio;1;"2023-01-25 01:04:24";FING;BIBLIOTECA
990428d58a9d8b4f8c45babae7d80bae;"kw,wrdl: Prometheus, ";biblio;4;"2023-02-02 10:12:00";FING;BIBLIOTECA
990428d58a9d8b4f8c45babae7d80bae;"kw,wrdl: Netther, ";biblio;0;"2023-02-02 10:14:15";FING;BIBLIOTECA
20707ef454c9a8b08c9bb8099183e8fd;"kw,wrdl: kaplan, ";biblio;5;"2023-02-27 11:51:00";FING;DOCENTE
20707ef454c9a8b08c9bb8099183e8fd;"kw,wrdl: kaplan, ";biblio;5;"2023-02-27 16:09:17";FING;DOCENTE
55a4af64862156bae18da21c75f04ecd;", mc-itype:LIB";biblio;3640;"2023-02-27 18:33:03";FING;BIBLIOTECA
db5e0097e04601ff72fd2e04f7cc00e7;"kw,wrdl: di fiore, ";biblio;10;"2023-03-07 09:36:00";FING;BIBLIOTECA
db5e0097e04601ff72fd2e04f7cc00e7;"au,wrdl: di fiore, ";biblio;3;"2023-03-07 09:36:00";FING;BIBLIOTECA
db5e0097e04601ff72fd2e04f7cc00e7;"au,wrdl: di fiore, ";biblio;3;"2023-03-07 13:42:47";FING;BIBLIOTECA
db5e0097e04601ff72fd2e04f7cc00e7;"au,wrdl: serway, ";biblio;12;"2023-03-07 13:43:17";FING;BIBLIOTECA
c06af5016394a8d0fec9176071e7844c;", mc-itype:LIB";biblio;3640;"2023-03-08 15:11:00";FING;BIBLIOTECA
d383bfb2b764a89d4f953d72f737e892;"au,wrdl: booch grady, ";biblio;3;"2023-03-09 10:14:39";FING;BIBLIOTECA
beba9d859f310aedc37eaba91d4fa83e;"kw,wrdl: Análisis y diseño orientado a objetos, ";biblio;1;"2023-03-09 11:27:00";FING;BIBLIOTECA
cbc7e4aead92aab6a31dc6507be1a198;", mc-itype:LIB";biblio;3631;"2023-03-13 23:40:37";FING;BIBLIOTECA
cbc7e4aead92aab6a31dc6507be1a198;"ti,wrdl: Calculo varias variables, ";biblio;7;"2023-03-13 23:41:03";FING;BIBLIOTECA
cbc7e4aead92aab6a31dc6507be1a198;"kw,wrdl: Calculo varias variables, ";biblio;18;"2023-03-13 23:43:33";FING;BIBLIOTECA
cbc7e4aead92aab6a31dc6507be1a198;"kw,wrdl: Calculo varias variables, ";biblio;18;"2023-03-13 23:45:16";FING;BIBLIOTECA
cbc7e4aead92aab6a31dc6507be1a198;"kw,wrdl: Calculo varias variables, ";biblio;18;"2023-03-13 23:46:17";FING;BIBLIOTECA
efb64e5db60454c64991f9196de416d3;"kw,wrdl: Data mining, ";biblio;7;"2023-03-14 21:01:07";FING;BIBLIOTECA
